1.06e+04,0.00e+00,1.26e+01,3.52e+01,7.91e+01,1.40e+01,1.40e+01
1.10e+04,4.88e+00,2.03e+01,3.52e+01,7.91e+01,1.40e+01,1.30e+01
1.15e+04,9.32e+00,2.78e+01,3.52e+01,7.91e+01,1.40e+01,1.40e+01
1.20e+04,5.22e+00,2.22e+01,3.52e+01,7.91e+01,1.40e+01,1.40e+01
1.25e+04,9.53e+00,2.07e+01,3.52e+01,7.91e+01,1.40e+01,1.40e+01
1.30e+04,5.08e+00,1.64e+01,3.52e+01,7.91e+01,1.40e+01,1.40e+01
1.34e+04,3.12e+00,2.47e+01,3.52e+01,7.91e+01,1.40e+01,1.30e+01
1.39e+04,9.44e+00,2.89e+01,3.52e+01,7.91e+01,1.40e+01,1.40e+01
1.44e+04,1.28e+01,2.82e+01,3.52e+01,7.91e+01,1.40e+01,1.50e+01
1.49e+04,5.56e+00,3.09e+01,3.52e+01,7.91e+01,1.50e+01,1.60e+01
1.54e+04,6.16e+00,2.13e+01,3.52e+01,7.91e+01,1.50e+01,1.40e+01
1.58e+04,0.00e+00,1.54e+01,3.52e+01,7.91e+01,1.40e+01,1.40e+01
1.63e+04,9.56e+00,3.69e+01,3.69e+01,8.05e+01,1.40e+01,1.30e+01
1.68e+04,1.64e+01,4.05e+01,4.05e+01,8.21e+01,1.40e+01,1.40e+01
1.73e+04,1.22e+01,2.73e+01,4.05e+01,8.21e+01,1.40e+01,1.40e+01
1.78e+04,3.08e+00,1.72e+01,4.05e+01,8.21e+01,1.50e+01,1.70e+01
1.82e+04,1.12e+01,2.51e+01,4.05e+01,8.21e+01,1.50e+01,1.80e+01
1.87e+04,2.72e+00,2.15e+01,4.05e+01,8.21e+01,1.50e+01,1.60e+01
1.92e+04,1.24e+01,3.04e+01,4.05e+01,8.21e+01,1.50e+01,1.60e+01
1.97e+04,3.14e+00,1.69e+01,4.05e+01,8.21e+01,1.40e+01,1.40e+01
2.02e+04,1.22e+01,1.96e+01,4.05e+01,8.21e+01,1.40e+01,1.40e+01
2.06e+04,0.00e+00,1.65e+01,4.05e+01,8.21e+01,1.40e+01,1.40e+01
2.11e+04,0.00e+00,1.20e+01,4.05e+01,8.21e+01,1.40e+01,1.40e+01
2.16e+04,9.46e+00,2.56e+01,4.05e+01,8.21e+01,1.40e+01,1.30e+01
2.21e+04,1.34e+01,3.04e+01,4.05e+01,8.21e+01,1.40e+01,1.40e+01
2.26e+04,5.60e+00,2.02e+01,4.05e+01,8.21e+01,1.40e+01,1.40e+01
2.30e+04,0.00e+00,1.17e+01,4.05e+01,8.21e+01,1.40e+01,1.40e+01
2.35e+04,7.79e+00,2.66e+01,4.05e+01,8.21e+01,1.40e+01,1.30e+01
2.40e+04,1.04e+01,2.37e+01,4.05e+01,8.21e+01,1.40e+01,1.30e+01
2.45e+04,1.11e+01,2.31e+01,4.05e+01,8.21e+01,1.40e+01,1.30e+01
2.50e+04,2.45e+00,9.92e+00,4.05e+01,8.21e+01,1.40e+01,1.30e+01
2.54e+04,7.91e+00,2.39e+01,4.05e+01,8.21e+01,1.40e+01,1.30e+01
2.59e+04,2.83e+00,1.36e+01,4.05e+01,8.21e+01,1.40e+01,1.30e+01
2.64e+04,1.05e+01,3.84e+01,4.05e+01,8.21e+01,1.40e+01,1.30e+01
2.69e+04,2.18e+00,1.96e+01,4.05e+01,8.21e+01,1.40e+01,1.40e+01
2.74e+04,6.20e+00,2.95e+01,4.05e+01,8.21e+01,1.40e+01,1.40e+01
2.78e+04,9.71e+00,2.35e+01,4.05e+01,8.21e+01,1.40e+01,1.50e+01
2.83e+04,1.71e+01,3.86e+01,4.05e+01,8.21e+01,1.40e+01,1.40e+01
2.88e+04,7.41e+00,2.02e+01,4.05e+01,8.21e+01,1.40e+01,1.40e+01
2.93e+04,6.52e+00,2.78e+01,4.05e+01,8.21e+01,1.50e+01,1.70e+01
2.98e+04,9.98e+00,2.82e+01,4.05e+01,8.21e+01,1.50e+01,1.50e+01
3.02e+04,5.31e+00,3.30e+01,4.05e+01,8.21e+01,1.40e+01,1.40e+01
3.07e+04,7.96e+00,2.49e+01,4.05e+01,8.21e+01,1.40e+01,1.40e+01
3.12e+04,8.95e+00,2.99e+01,4.05e+01,8.21e+01,1.60e+01,1.90e+01
3.17e+04,1.49e+01,3.49e+01,4.05e+01,8.21e+01,1.50e+01,1.60e+01
3.22e+04,5.25e+00,4.09e+01,4.09e+01,8.19e+01,1.40e+01,1.50e+01
3.26e+04,0.00e+00,1.00e+01,4.09e+01,8.19e+01,1.40e+01,1.50e+01
3.31e+04,0.00e+00,2.23e+01,4.09e+01,8.19e+01,1.40e+01,1.40e+01
3.36e+04,9.49e+00,3.97e+01,4.09e+01,8.19e+01,1.40e+01,1.40e+01
3.41e+04,8.59e+00,3.08e+01,4.09e+01,8.19e+01,1.40e+01,1.40e+01
3.46e+04,3.11e+00,2.07e+01,4.09e+01,8.19e+01,1.40e+01,1.40e+01
3.50e+04,8.26e+00,3.50e+01,4.09e+01,8.19e+01,1.40e+01,1.60e+01
3.55e+04,6.56e+00,3.74e+01,4.09e+01,8.19e+01,1.40e+01,1.40e+01
3.60e+04,5.87e+00,2.46e+01,4.09e+01,8.19e+01,1.50e+01,1.50e+01
3.65e+04,6.77e+00,3.85e+01,4.09e+01,8.19e+01,1.50e+01,1.40e+01
3.70e+04,8.74e+00,3.98e+01,4.09e+01,8.19e+01,1.40e+01,1.90e+01
3.74e+04,1.30e+01,3.85e+01,4.09e+01,8.19e+01,1.40e+01,1.50e+01
3.79e+04,6.59e+00,2.04e+01,4.09e+01,8.19e+01,1.50e+01,1.95e+01
3.84e+04,1.01e+01,3.91e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
3.89e+04,9.47e+00,3.60e+01,4.09e+01,8.19e+01,1.40e+01,1.50e+01
3.94e+04,2.79e+00,3.51e+01,4.09e+01,8.19e+01,1.50e+01,1.40e+01
3.98e+04,0.00e+00,3.22e+01,4.09e+01,8.19e+01,1.40e+01,1.40e+01
4.03e+04,1.22e+01,3.66e+01,4.09e+01,8.19e+01,1.40e+01,1.40e+01
4.08e+04,5.31e+00,3.91e+01,4.09e+01,8.19e+01,1.40e+01,1.40e+01
4.13e+04,2.46e+00,3.27e+01,4.09e+01,8.19e+01,1.40e+01,1.40e+01
4.18e+04,1.12e+01,2.49e+01,4.09e+01,8.19e+01,1.40e+01,1.30e+01
4.22e+04,5.87e+00,2.75e+01,4.09e+01,8.19e+01,1.40e+01,1.30e+01
4.27e+04,0.00e+00,1.90e+01,4.09e+01,8.19e+01,1.40e+01,1.40e+01
4.32e+04,2.70e+00,2.56e+01,4.09e+01,8.19e+01,1.40e+01,1.40e+01
4.37e+04,3.19e+00,1.86e+01,4.09e+01,8.19e+01,1.40e+01,1.30e+01
4.42e+04,3.64e+00,2.27e+01,4.09e+01,8.19e+01,1.40e+01,1.40e+01
4.46e+04,6.48e+00,3.54e+01,4.09e+01,8.19e+01,1.50e+01,1.50e+01
4.51e+04,1.06e+01,3.98e+01,4.09e+01,8.19e+01,1.40e+01,1.40e+01
4.56e+04,3.38e+00,4.04e+01,4.09e+01,8.19e+01,1.40e+01,1.40e+01
4.61e+04,6.56e+00,2.61e+01,4.09e+01,8.19e+01,1.40e+01,1.40e+01
4.66e+04,2.09e+00,2.57e+01,4.09e+01,8.19e+01,1.40e+01,1.40e+01
4.70e+04,1.02e+01,3.90e+01,4.09e+01,8.19e+01,1.40e+01,1.40e+01
4.75e+04,1.15e+01,3.93e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
4.80e+04,6.44e+00,3.06e+01,4.09e+01,8.19e+01,1.50e+01,1.60e+01
4.85e+04,8.32e+00,3.31e+01,4.09e+01,8.19e+01,1.50e+01,1.60e+01
4.90e+04,1.37e+01,3.95e+01,4.09e+01,8.19e+01,1.50e+01,1.40e+01
4.94e+04,5.00e+00,3.76e+01,4.09e+01,8.19e+01,1.40e+01,1.40e+01
4.99e+04,1.84e+01,3.17e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
5.04e+04,1.69e+01,3.96e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
5.09e+04,8.82e+00,3.01e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
5.14e+04,1.63e+01,2.66e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
5.18e+04,1.78e+01,3.46e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
5.23e+04,1.99e+01,3.98e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
5.28e+04,9.80e+00,2.86e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
5.33e+04,9.76e+00,2.74e+01,4.09e+01,8.19e+01,1.50e+01,1.60e+01
5.38e+04,9.64e+00,3.60e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
5.42e+04,1.57e+01,3.76e+01,4.09e+01,8.19e+01,1.50e+01,1.60e+01
5.47e+04,1.01e+01,2.47e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
5.52e+04,1.53e+01,2.87e+01,4.09e+01,8.19e+01,1.50e+01,1.60e+01
5.57e+04,3.37e+00,1.29e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
5.62e+04,7.17e+00,1.91e+01,4.09e+01,8.19e+01,1.50e+01,1.60e+01
5.66e+04,3.47e+00,2.81e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
5.71e+04,1.04e+01,2.87e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
5.76e+04,1.62e+01,4.00e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
5.81e+04,1.69e+01,3.34e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
5.86e+04,1.59e+01,3.25e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
5.90e+04,1.71e+01,3.70e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
5.95e+04,1.37e+01,3.09e+01,4.09e+01,8.19e+01,1.50e+01,1.60e+01
6.00e+04,1.28e+01,3.07e+01,4.09e+01,8.19e+01,1.50e+01,1.60e+01
6.05e+04,1.89e+01,3.63e+01,4.09e+01,8.19e+01,1.50e+01,1.60e+01
6.10e+04,1.50e+01,2.65e+01,4.09e+01,8.19e+01,1.50e+01,1.60e+01
6.14e+04,1.59e+01,3.03e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
6.19e+04,9.56e+00,2.65e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
6.24e+04,1.32e+01,3.32e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
6.29e+04,9.87e+00,2.95e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
6.34e+04,9.09e+00,2.44e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
6.38e+04,5.99e+00,1.85e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
6.43e+04,2.58e+00,1.58e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
6.48e+04,6.54e+00,2.27e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
6.53e+04,1.75e+01,3.30e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
6.58e+04,1.83e+01,3.85e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
6.62e+04,1.91e+01,3.93e+01,4.09e+01,8.19e+01,1.50e+01,1.65e+01
6.67e+04,1.67e+01,2.95e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
6.72e+04,1.58e+01,3.21e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
6.77e+04,9.85e+00,3.29e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
6.82e+04,1.08e+01,2.94e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
6.86e+04,1.23e+01,3.48e+01,4.09e+01,8.19e+01,1.50e+01,1.60e+01
6.91e+04,1.78e+01,2.69e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
6.96e+04,1.28e+01,3.39e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
7.01e+04,9.37e+00,3.25e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
7.06e+04,1.01e+01,2.66e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
7.10e+04,1.00e+01,2.72e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
7.15e+04,1.55e+01,3.33e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
7.20e+04,3.38e+00,2.19e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
7.25e+04,6.79e+00,3.77e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
7.30e+04,1.69e+01,3.95e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
7.34e+04,1.14e+01,2.36e+01,4.09e+01,8.19e+01,1.50e+01,1.60e+01
7.39e+04,9.61e+00,2.53e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
7.44e+04,1.63e+01,3.18e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
7.49e+04,1.21e+01,2.33e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
7.54e+04,9.27e+00,3.12e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
7.58e+04,1.03e+01,2.07e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
7.63e+04,1.27e+01,3.36e+01,4.09e+01,8.19e+01,1.60e+01,1.70e+01
7.68e+04,1.03e+01,3.24e+01,4.09e+01,8.19e+01,1.60e+01,1.70e+01
7.73e+04,9.10e+00,3.00e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
7.78e+04,1.02e+01,3.10e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
7.82e+04,6.43e+00,3.06e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
7.87e+04,8.31e+00,2.74e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
7.92e+04,1.72e+01,3.90e+01,4.09e+01,8.19e+01,1.50e+01,1.80e+01
7.97e+04,1.36e+01,3.49e+01,4.09e+01,8.19e+01,1.60e+01,1.80e+01
8.02e+04,1.34e+01,3.55e+01,4.09e+01,8.19e+01,1.60e+01,1.80e+01
8.06e+04,1.63e+01,4.03e+01,4.09e+01,8.19e+01,1.50e+01,1.80e+01
8.11e+04,2.05e+01,4.04e+01,4.09e+01,8.19e+01,1.50e+01,1.80e+01
8.16e+04,9.38e+00,2.82e+01,4.09e+01,8.19e+01,1.60e+01,1.70e+01
8.21e+04,1.53e+01,3.00e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
8.26e+04,7.69e+00,2.77e+01,4.09e+01,8.19e+01,1.50e+01,1.80e+01
8.30e+04,1.19e+01,3.14e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
8.35e+04,1.62e+01,3.22e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
8.40e+04,1.01e+01,3.05e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
8.45e+04,0.00e+00,2.05e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
8.50e+04,2.50e+01,3.48e+01,4.09e+01,8.19e+01,1.50e+01,1.60e+01
8.54e+04,1.21e+01,3.21e+01,4.09e+01,8.19e+01,1.50e+01,1.60e+01
8.59e+04,1.89e+01,3.50e+01,4.09e+01,8.19e+01,1.50e+01,1.60e+01
8.64e+04,1.59e+01,3.43e+01,4.09e+01,8.19e+01,1.50e+01,1.60e+01
8.69e+04,6.17e+00,2.48e+01,4.09e+01,8.19e+01,1.50e+01,1.60e+01
8.74e+04,9.86e+00,2.44e+01,4.09e+01,8.19e+01,1.50e+01,1.60e+01
8.78e+04,1.67e+01,3.03e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
8.83e+04,3.29e+00,2.32e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
8.88e+04,5.78e+00,1.88e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
8.93e+04,1.28e+01,3.32e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
8.98e+04,5.96e+00,2.51e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
9.02e+04,1.45e+01,3.42e+01,4.09e+01,8.19e+01,1.50e+01,1.60e+01
9.07e+04,1.74e+01,3.50e+01,4.09e+01,8.19e+01,1.50e+01,1.70e+01
9.12e+04,9.98e+00,1.91e+01,4.09e+01,8.19e+01,1.50e+01,1.60e+01
9.17e+04,2.06e+01,3.69e+01,4.09e+01,8.19e+01,1.50e+01,1.60e+01
9.22e+04,2.51e+01,4.16e+01,4.16e+01,8.36e+01,1.50e+01,1.60e+01
9.26e+04,1.76e+01,3.42e+01,4.16e+01,8.36e+01,1.50e+01,1.60e+01
9.31e+04,2.62e+01,3.72e+01,4.16e+01,8.36e+01,1.50e+01,1.60e+01
9.36e+04,1.70e+01,3.55e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
9.41e+04,1.35e+01,3.29e+01,4.16e+01,8.36e+01,1.60e+01,1.80e+01
9.46e+04,8.92e+00,1.99e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
9.50e+04,1.16e+01,2.47e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
9.55e+04,6.21e+00,3.10e+01,4.16e+01,8.36e+01,1.50e+01,1.80e+01
9.60e+04,1.68e+01,3.95e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
9.65e+04,1.71e+01,3.35e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
9.70e+04,1.67e+01,3.64e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
9.74e+04,2.48e+01,3.84e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
9.79e+04,9.49e+00,2.78e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
9.84e+04,3.60e+00,3.04e+01,4.16e+01,8.36e+01,1.50e+01,1.80e+01
9.89e+04,1.53e+01,3.00e+01,4.16e+01,8.36e+01,1.50e+01,1.80e+01
9.94e+04,1.49e+01,2.52e+01,4.16e+01,8.36e+01,1.50e+01,1.80e+01
9.98e+04,3.29e+00,1.82e+01,4.16e+01,8.36e+01,1.50e+01,1.90e+01
1.00e+05,2.31e+01,4.15e+01,4.16e+01,8.36e+01,1.50e+01,1.80e+01
1.01e+05,1.70e+01,3.66e+01,4.16e+01,8.36e+01,1.50e+01,1.80e+01
1.01e+05,1.71e+01,3.31e+01,4.16e+01,8.36e+01,1.50e+01,1.80e+01
1.02e+05,1.66e+01,3.80e+01,4.16e+01,8.36e+01,1.50e+01,1.80e+01
1.02e+05,1.95e+01,3.97e+01,4.16e+01,8.36e+01,1.50e+01,1.80e+01
1.03e+05,9.73e+00,2.91e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.03e+05,1.35e+01,3.83e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.04e+05,2.56e+01,3.66e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.04e+05,1.47e+01,3.94e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.05e+05,1.76e+01,2.93e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.05e+05,2.11e+01,3.40e+01,4.16e+01,8.36e+01,1.50e+01,1.65e+01
1.06e+05,1.95e+01,3.39e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.06e+05,1.87e+01,2.85e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.07e+05,6.76e+00,2.82e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.07e+05,1.82e+01,3.44e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.08e+05,1.26e+01,3.00e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.08e+05,9.33e+00,2.40e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.08e+05,1.24e+01,2.81e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.09e+05,1.61e+01,3.06e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.09e+05,3.26e+00,1.74e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.10e+05,1.24e+01,2.94e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.10e+05,1.91e+01,3.37e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.11e+05,8.12e+00,3.64e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.11e+05,3.15e+00,2.17e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.12e+05,1.16e+01,3.48e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.12e+05,1.53e+01,3.76e+01,4.16e+01,8.36e+01,1.50e+01,1.80e+01
1.13e+05,1.98e+01,3.84e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.13e+05,1.02e+01,3.13e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.14e+05,2.38e+01,3.88e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.14e+05,9.79e+00,2.59e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.15e+05,3.27e+00,1.93e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.15e+05,1.64e+01,3.91e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.16e+05,9.94e+00,3.02e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.16e+05,2.43e+01,3.75e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.17e+05,1.25e+01,2.45e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.17e+05,3.46e+00,1.94e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.18e+05,2.66e+01,3.93e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.18e+05,9.82e+00,3.01e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.19e+05,2.82e+00,2.54e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.19e+05,1.60e+01,3.56e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.20e+05,1.02e+01,2.54e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.20e+05,1.22e+01,3.03e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.20e+05,2.28e+01,3.97e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.21e+05,1.26e+01,2.43e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.21e+05,9.25e+00,2.32e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.22e+05,1.65e+01,3.87e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.22e+05,2.26e+01,3.89e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.23e+05,9.85e+00,2.77e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
1.23e+05,9.85e+00,2.77e+01,4.16e+01,8.36e+01,1.50e+01,1.70e+01
