episode,reward,sparse_reward
279,1.3714035116208885,0.0
280,1.3288869217240125,0.0
281,1.6960304518702771,0.0
282,1.6949824474953514,0.0
283,0.834269679021373,0.0
284,0.7784761512774436,0.0
285,0.7410122310677064,0.0
286,2.2430611050216465,0.0
287,1.0136004558248435,0.0
288,1.0716250689659441,0.0
289,1.065623909594082,0.0
290,2.350610842721106,0.0
291,1.660271114773854,0.0
292,2.8376753097892604,0.0
293,1.7836775500095214,0.0
294,2.18126859053716,0.0
295,1.7067958245496504,0.0
296,2.3642923286743187,0.0
297,1.8456964478087015,0.0
298,1.5097867736751227,0.0
299,1.7474621408197923,0.0
300,2.507782364089243,0.0
301,0.6325202257380286,0.0
302,0.6878149245612385,0.0
303,1.0829015580875092,0.0
304,1.952428487383571,0.0
305,1.0630315901443328,0.0
306,2.995479956246176,0.0
307,0.6380514550919372,0.0
308,0.978996808315889,0.0
309,3.0954348471515862,0.0
310,2.264876478895672,0.0
311,0.6215086980608427,0.0
312,0.7864086789985512,0.0
313,1.1341429579783775,0.0
314,1.1435528631037077,0.0
315,2.2311224413531248,0.0
316,1.3712443675833872,0.0
317,0.6626681204886058,0.0
318,1.117719410626657,0.0
319,2.210264191058671,0.0
320,3.246508731703734,0.0
321,0.6977299159213486,0.0
322,1.1605144108678294,0.0
323,1.277597111593963,0.0
324,2.248277587420145,0.0
325,1.811509043833258,0.0
326,1.5703594086888397,0.0
327,1.1120137833874526,0.0
328,0.7315542365929332,0.0
329,0.5465262316107979,0.0
330,1.9380956775598195,0.0
331,0.7876466680841854,0.0
332,1.0982760509169194,0.0
333,2.9754129265874067,0.0
334,0.8847814071594999,0.0
335,1.1733452400289124,0.0
336,2.517621218514138,0.0
337,2.6753567835905017,0.0
338,3.6458909228489924,0.0
339,2.969580188225324,0.0
340,1.1568652815035252,0.0
341,1.9753353507719975,0.0
342,3.203683233220455,0.0
343,0.911351082493663,0.0
344,1.468184690066296,0.0
345,0.9988243180384353,0.0
346,3.3058475883401037,0.0
347,0.865707013699469,0.0
348,1.0732967567359126,0.0
349,1.561354918934156,0.0
350,2.4946374096969874,0.0
351,0.6431403485536054,0.0
352,0.7766879115127627,0.0
353,1.2968673756816085,0.0
354,0.5304980596263165,0.0
355,1.298393933714567,0.0
356,1.9772294255560066,0.0
357,1.95533389066833,0.0
358,0.8099356259384711,0.0
359,0.6147339413784111,0.0
360,1.8780499173081966,0.0
361,1.0231869706457128,0.0
362,2.0766371332227838,0.0
363,2.390718617808618,0.0
364,1.274890689709278,0.0
365,1.2225356104245266,0.0
366,2.5515358935288983,0.0
367,0.8936667395830866,0.0
368,1.2844364565115831,0.0
369,3.0082918421166447,0.0
370,1.8205060940632183,0.0
371,1.5616350242887722,0.0
372,0.6658209357496331,0.0
373,1.1723561187547968,0.0
374,1.9418379799565337,0.0
375,0.5854317560827352,0.0
376,3.0362897691469404,0.0
377,1.4486686373467073,0.0
378,0.5935878580172993,0.0
379,1.9098356734155755,0.0
380,1.0101785162289516,0.0
381,3.074009118339282,0.0
382,0.5904816173175117,0.0
383,0.7264703292319921,0.0
384,1.9491781180171202,0.0
385,3.991426440606321,0.0
386,3.648045440628187,0.0
387,1.3354983448228805,0.0
388,0.8624818632280483,0.0
389,2.2890343340027317,0.0
390,3.8901740232274133,0.0
391,2.0192554979943593,0.0
392,0.6530674564546689,0.0
393,1.0736085977939183,0.0
394,2.036209705020114,0.0
395,2.6884063615823623,0.0
396,1.5095609263340184,0.0
397,0.8158362576536051,0.0
398,0.5661752865763552,0.0
399,0.5579495827288151,0.0
400,1.0811290558059934,0.0
401,3.314947238588681,0.0
402,0.9730723387818969,0.0
403,1.1797665182074435,0.0
404,3.7119398868740903,0.0
405,2.5304563993251565,0.0
406,1.0558938723314033,0.0
407,1.5666498693678144,0.0
408,0.8327240433210535,0.0
409,2.767687682757898,0.0
410,2.381368276489554,0.0
411,2.3502893631704205,0.0
412,0.8504229352189898,0.0
413,1.9840042785102396,0.0
414,2.501117090406036,0.0
415,1.1543696500583887,0.0
416,1.0829930589367138,0.0
417,1.8137207439280676,0.0
418,0.47552598413108993,0.0
419,2.903946797741376,0.0
420,2.2159320549145125,0.0
421,2.3575012964114386,0.0
422,1.5190262051660621,0.0
423,1.270105646710207,0.0
424,0.7948886084862489,0.0
425,2.2793748889541665,0.0
426,1.2977521136636487,0.0
427,1.7216957366765082,0.0
428,2.0010850797143562,0.0
429,1.0085127381936638,0.0
430,3.44118376573066,0.0
431,1.3981104651422505,0.0
432,0.7722782442126821,0.0
433,1.7782647768082245,0.0
434,2.114900186208754,0.0
435,1.434001561299143,0.0
436,2.4508541202061984,0.0
437,0.4646038724221052,0.0
438,1.7312535784833138,0.0
439,0.7022645526848753,0.0
440,2.80575723672569,0.0
441,2.497370960250046,0.0
442,1.7304947183755006,0.0
443,0.8938570281663997,0.0
444,0.6965419765256461,0.0
445,1.7028291248026837,0.0
446,3.6172407824801986,0.0
447,2.3192990267957287,0.0
448,0.7634911715606671,0.0
449,1.0397935068617623,0.0
450,1.6691495468390165,0.0
451,3.3499283578296253,0.0
452,1.7903870628435596,0.0
453,1.529127064807202,0.0
454,0.9232631866394734,0.0
455,1.080189340442987,0.0
456,3.603402486424342,0.0
457,1.8914569621755575,0.0
458,1.0934432192455972,0.0
459,1.3037655719305608,0.0
460,2.2924258230730867,0.0
461,0.9477191121976878,0.0
462,2.0066392201489114,0.0
463,0.5438638243644346,0.0
464,1.2962874674168068,0.0
465,1.5010932293048544,0.0
466,3.644687441381642,0.0
467,4.375356821851595,0.0
468,3.2062990500804633,0.0
469,3.7389497097240296,0.0
470,1.775592795182795,0.0
471,0.5918571479781025,0.0
472,1.2399577174500442,0.0
473,0.6659880127639082,0.0
474,0.7908700464097771,0.0
475,0.8570691516106332,0.0
476,1.6429154785638744,0.0
477,3.137937318355564,0.0
478,3.3320854142367087,0.0
479,0.9808857446124368,0.0
480,0.4560602933442553,0.0
481,0.7294022549671612,0.0
482,0.911235766334268,0.0
483,1.2102307659198233,0.0
484,4.137461360541393,0.0
485,0.4689638149568003,0.0
486,0.8391951271576933,0.0
487,1.0181549034489552,0.0
488,2.4121483157931225,0.0
489,3.1571156467536583,0.0
490,2.0218123961345977,0.0
491,0.6033252135331765,0.0
492,0.967547637326623,0.0
493,1.342008653100631,0.0
494,3.1120490316224947,0.0
495,1.0589138434481251,0.0
496,0.5921149293013265,0.0
497,1.655264392262454,0.0
498,0.570462397748247,0.0
499,0.8063017767947639,0.0
500,1.6954194884319438,0.0
501,2.73372948680337,0.0
502,3.231847923532698,0.0
503,1.3147035635412752,0.0
504,0.9824357560350151,0.0
505,1.9002474605170108,0.0
506,2.7404811064854933,0.0
507,1.2716973742909905,0.0
508,1.0300160054381535,0.0
509,1.732143538745534,0.0
510,2.3249873186652668,0.0
511,1.3059415929643858,0.0
512,1.433778208080206,0.0
513,0.6341922640232377,0.0
514,0.6553651115945821,0.0
515,1.8241427789434734,0.0
516,3.4103847144254336,0.0
517,3.095319770132353,0.0
518,3.2779957884989424,0.0
519,2.6623788182656303,0.0
520,1.3011075075763034,0.0
521,0.49882967953386775,0.0
522,0.6807401453649566,0.0
523,0.9114183185336575,0.0
524,0.9975900986454169,0.0
525,1.692598247429448,0.0
526,4.469776364612094,0.0
527,4.639205989643037,0.0
528,2.6929425618052103,0.0
529,2.1277491668036643,0.0
530,1.2176110412852053,0.0
531,0.8882750463177417,0.0
532,0.538292995355264,0.0
533,1.0919148975188844,0.0
534,2.3451136211260923,0.0
535,1.237272482683552,0.0
536,0.741384714219673,0.0
537,0.9803817569211667,0.0
538,0.6207071290895239,0.0
539,0.8792065604237987,0.0
540,2.6905016639806405,0.0
541,1.7580125558598825,0.0
542,1.2564356142147952,0.0
543,2.5341143549717433,0.0
544,3.011269927552335,0.0
545,3.4005116348243214,0.0
546,2.595162087095134,0.0
547,2.748188736108504,0.0
548,2.7040606401155576,0.0
549,1.0093333922084524,0.0
550,0.7189574578378378,0.0
551,1.3488037059309588,0.0
552,1.053624810872792,0.0
553,3.1047168319964067,0.0
554,2.8797843072975278,0.0
555,1.044132074785154,0.0
556,0.8161986784796281,0.0
557,0.8470811766590836,0.0
558,0.7497157273357665,0.0
559,1.4062614168368146,0.0
560,3.1343140115460084,0.0
561,0.8882191680768499,0.0
562,1.1382426956741187,0.0
563,1.437931994737044,0.0
564,0.7068232259902809,0.0
565,1.8992705637488037,0.0
566,1.4832552514450752,0.0
567,1.0760824095594668,0.0
568,0.3448322671099438,0.0
569,1.1240440467865427,0.0
570,4.271078835660523,0.0
571,3.452257434748346,0.0
572,3.005636337518663,0.0
573,1.4214454249168347,0.0
574,1.1246145899978912,0.0
575,1.1255769586315747,0.0
576,1.559537899760884,0.0
577,2.7564136527947727,0.0
578,3.402287435332929,0.0
579,0.5989300813384377,0.0
580,0.8446399352911683,0.0
581,1.3669379081462854,0.0
582,1.156415150795725,0.0
583,1.3402446674663382,0.0
584,1.4163545860345397,0.0
585,3.6696511080054255,0.0
586,3.3421614096747034,0.0
587,0.7549641681523526,0.0
588,1.0525699385984364,0.0
589,0.9750021055635004,0.0
590,2.352735075287555,0.0
591,0.8629890838655212,0.0
592,0.5850763325276627,0.0
593,0.7405867873154828,0.0
594,1.1866463324927734,0.0
595,1.0180639517842023,0.0
596,3.6986151834978416,0.0
597,4.012431012058179,0.0
598,3.7957522187643113,0.0
599,1.0400046719207365,0.0
600,0.4999755398860688,0.0
601,1.0595320785328612,0.0
602,1.581584219416472,0.0
603,3.146533510526632,0.0
604,3.8681018847839095,0.0
605,1.5719332160160988,0.0
606,1.5181325814972222,0.0
607,0.7121314361220932,0.0
608,1.7169499961857844,0.0
609,0.9887319911102996,0.0
610,0.9089301468221759,0.0
611,1.799460141497365,0.0
612,2.029175053179152,0.0
613,0.7539699962064084,0.0
614,0.9233972134583902,0.0
615,1.2540217538455225,0.0
616,4.087756033998034,0.0
617,3.7402785636353593,0.0
618,2.59916045970588,0.0
619,1.266694726656335,0.0
620,1.5910783680526737,0.0
621,3.0816078603789707,0.0
622,1.6216140497672953,0.0
623,2.506029199036981,0.0
624,2.0275215935663438,0.0
625,0.7821796373303692,0.0
626,1.4996150384855027,0.0
627,1.72260118500796,0.0
628,0.6823937298503223,0.0
629,2.5001158817172455,0.0
630,2.1063990498045735,0.0
631,1.5439151001146838,0.0
632,1.824382025407752,0.0
633,0.7316434549845807,0.0
634,2.541590894431154,0.0
635,3.018768142148809,0.0
636,0.8323222122969236,0.0
637,1.1483333709211878,0.0
638,1.3780490869013624,0.0
639,1.8266111239821268,0.0
640,3.40279905635711,0.0
641,2.6235252377078457,0.0
642,1.0415506767690157,0.0
643,1.1299358206065353,0.0
644,1.1452515671119439,0.0
645,2.4804730152926533,0.0
646,1.8716791491775582,0.0
647,2.5260794556024595,0.0
648,1.6766396751233783,0.0
649,2.8775697889137355,0.0
650,0.794345843425839,0.0
651,1.5395266214722378,0.0
652,3.031922128929502,0.0
653,1.5585437595051335,0.0
654,2.3799057911428383,0.0
655,0.9268221728423045,0.0
656,1.6875139490965916,0.0
657,3.450290832467711,0.0
658,3.6932881399924784,0.0
659,0.865262719177494,0.0
660,1.3650934517478044,0.0
661,2.117628790830654,0.0
662,0.8908373143375579,0.0
663,0.7868682176815526,0.0
664,1.3446822745800218,0.0
665,2.3726139290045625,0.0
666,3.60683665678159,0.0
667,3.4656163735189294,0.0
668,3.6404417783162044,0.0
669,2.1435680742971406,0.0
670,0.894703595988899,0.0
671,0.7835625678847098,0.0
672,2.9133870418220553,0.0
673,2.7523477050090945,0.0
674,1.738806036602984,0.0
675,4.597580913441876,0.0
676,1.7711330074555323,0.0
677,0.8031501733341393,0.0
678,0.9069728993481688,0.0
679,0.8563073859009188,0.0
680,1.6852005314358536,0.0
681,1.1283297741820526,0.0
682,1.1984731278118206,0.0
683,4.121561585515754,0.0
684,4.1672855655804595,0.0
685,3.8299974750744736,0.0
686,3.544884872332068,0.0
687,3.2094269225234573,0.0
688,0.9361886613686902,0.0
689,1.652388365390222,0.0
690,1.696865459465229,0.0
691,3.683225070746635,0.0
692,4.1099504430144576,0.0
693,3.7773833085734094,0.0
694,3.3106444570260103,0.0
695,2.7064363227514217,0.0
696,3.678937119951746,0.0
697,2.736532929409839,0.0
698,2.5179486404195384,0.0
699,0.8016659552811869,0.0
700,0.796891264130256,0.0
701,0.8733510010478829,0.0
702,1.52530624525116,0.0
703,1.5266405048932479,0.0
704,1.607761729234746,0.0
705,3.890472537621433,0.0
706,3.957665880922053,0.0
707,3.682184191126052,0.0
708,0.9161277047382722,0.0
709,0.9845152049468178,0.0
710,1.8294283456891443,0.0
711,1.762524973790172,0.0
712,1.9219537457051799,0.0
713,2.164692193086046,0.0
714,2.965841989100964,0.0
715,2.93077018696715,0.0
716,1.922612417091495,0.0
717,2.2363331863374607,0.0
718,1.050352517811054,0.0
719,2.0241551483891755,0.0
720,2.1920248092856984,0.0
721,2.3005314729059205,0.0
722,0.5712243682472344,0.0
723,1.953111130251714,0.0
724,0.6538082364989343,0.0
725,1.2896729096001902,0.0
726,0.7555303862756918,0.0
727,2.213806781645949,0.0
728,3.4492479826648315,0.0
729,3.8739911558321407,0.0
730,1.7367002915975676,0.0
731,1.0348165213970546,0.0
732,1.1374261162456822,0.0
733,0.9057854990881593,0.0
734,1.7132321447052656,0.0
735,1.3762131273180234,0.0
736,3.9519199209385234,0.0
737,4.185102790930515,0.0
738,1.7659129348568068,0.0
739,0.5013291166012639,0.0
740,0.9118579145708191,0.0
741,0.8266081106280695,0.0
742,3.113260874867619,0.0
743,4.3308399031842715,0.0
744,3.543029340279082,0.0
745,4.319526673538753,0.0
746,2.4760715221710887,0.0
747,2.0428405474087787,0.0
748,0.8897993086113714,0.0
749,2.617262699185416,0.0
750,3.80746589233231,0.0
751,2.0111490688467173,0.0
752,1.147271896012233,0.0
753,0.6363023329592195,0.0
754,1.8152495969283953,0.0
755,4.504877850180387,0.0
756,4.718193491160128,0.0
757,3.566753753303592,0.0
758,1.2376834402898882,0.0
759,0.5524355075673415,0.0
760,1.130524276890994,0.0
761,1.5797122702300408,0.0
762,4.710499324812048,0.0
763,18.429053007484786,13.670000495659801
764,4.641671813222518,0.0
765,4.376368254365296,0.0
766,4.367017046681434,0.0
767,4.448524298348527,0.0
768,4.336727562471867,0.0
769,3.8979469401737163,0.0
770,3.490718466937111,0.0
771,22.42543322113437,18.667127671570334
772,3.6419320861301814,0.0
773,1.5538686272233353,0.0
774,1.1501825156684018,0.0
775,1.0880169840281153,0.0
776,0.8792573275518202,0.0
777,0.8885475926669572,0.0
778,1.275777961956067,0.0
779,1.731453353012127,0.0
780,1.4684635255087717,0.0
781,3.241220330770554,0.0
782,3.734467089988608,0.0
783,21.38292137000698,17.752252675876342
784,3.4551901365325643,0.0
785,1.0538251253134483,0.0
786,1.362526254442976,0.0
787,0.5586199308155682,0.0
788,1.1431182576518937,0.0
789,0.7969869345636134,0.0
790,0.7050968769283746,0.0
791,0.517418541141018,0.0
792,0.994698413208361,0.0
793,2.111954390984774,0.0
794,1.89892641140049,0.0
795,0.5734608235356486,0.0
796,0.9891824555801119,0.0
797,0.903291976169271,0.0
798,1.674730564148476,0.0
799,1.768118742014921,0.0
800,1.1544840000041456,0.0
801,0.5160296311492468,0.0
802,1.3147385185173386,0.0
803,0.8755439077342927,0.0
804,0.8538600261164069,0.0
805,0.8337995774250642,0.0
806,1.8670917175209962,0.0
807,3.7431212838575996,0.0
808,1.1465633317992383,0.0
809,0.7057722928561334,0.0
810,1.2077820913486308,0.0
811,1.4769376445876015,0.0
812,3.251968403722114,0.0
813,4.146733298668907,0.0
814,4.313747372353239,0.0
815,4.373151308886916,0.0
816,4.2101585838762725,0.0
817,4.199247704581982,0.0
818,4.187371574136028,0.0
819,0.5971064978800489,0.0
820,0.7953734426379394,0.0
821,0.7829406594780656,0.0
822,0.5388339189440734,0.0
823,0.7339287223905456,0.0
824,0.9354080536270337,0.0
825,1.0249850672011829,0.0
826,0.6515379156396038,0.0
827,0.6411073556017247,0.0
828,1.0225389410990322,0.0
829,0.887931293477758,0.0
830,0.9227619509051251,0.0
831,0.8319149592912317,0.0
832,1.2626085560649913,0.0
833,1.859273496173715,0.0
834,0.9287477394170248,0.0
835,0.7577876378784283,0.0
836,1.0108073379999651,0.0
837,1.277785275900529,0.0
838,0.6472389430131704,0.0
839,0.4730496576011363,0.0
840,0.964957543787999,0.0
841,1.287383652654545,0.0
842,0.9607730703921288,0.0
843,0.872125316843139,0.0
844,1.9047466921834797,0.0
845,4.248845918356353,0.0
846,3.732739949672745,0.0
847,3.1890835827709134,0.0
848,3.310730617002916,0.0
849,3.026796679698962,0.0
850,0.9258762800854629,0.0
851,0.5955935155411095,0.0
852,1.1940516031737443,0.0
853,1.145070816231712,0.0
854,0.8930077145250728,0.0
855,0.5331036819794773,0.0
856,1.1811174638384372,0.0
857,2.5737879966258728,0.0
858,1.8832613317196,0.0
859,1.177353694584876,0.0
860,0.8995420209488829,0.0
861,0.7969444266466078,0.0
862,1.0198000911612268,0.0
863,1.197794816937609,0.0
864,0.7096538049644878,0.0
865,1.4407288854032752,0.0
866,1.170813733420514,0.0
867,0.4272357271317071,0.0
868,0.7504120682164596,0.0
869,1.1435380779589268,0.0
870,1.0956574976647608,0.0
871,1.5752616953683853,0.0
872,2.55464375611509,0.0
873,0.9889341562560909,0.0
874,0.5213890531982605,0.0
875,1.4615840098188038,0.0
876,0.5481511888830857,0.0
877,0.5328822898837793,0.0
878,0.8295837342818758,0.0
879,0.7500830298130423,0.0
880,0.6209577883714706,0.0
881,1.5903485394493893,0.0
882,0.25144306905813435,0.0
883,0.7146738051243863,0.0
884,1.058560397934445,0.0
885,0.7000017716468485,0.0
886,0.6341750432518466,0.0
887,2.644379642781673,0.0
888,3.6653167882495667,0.0
889,3.6600875874637264,0.0
890,2.3521943436101456,0.0
891,1.7391372433759114,0.0
892,0.4984210888235764,0.0
893,0.8431875989609409,0.0
894,1.012956736046988,0.0
895,1.082187792932646,0.0
896,0.5877532793688821,0.0
897,1.0300488007747115,0.0
898,0.9801528998560208,0.0
899,0.843916003982978,0.0
900,0.8787144033435877,0.0
901,0.6181819124691702,0.0
902,3.0582627461018284,0.0
903,4.522896469083272,0.0
904,4.537786425610858,0.0
905,4.877878997976961,0.0
906,4.005009127929414,0.0
907,4.026521018787233,0.0
908,2.9069311049786797,0.0
909,3.2664248583239397,0.0
910,0.622400774307969,0.0
911,1.0333022953212974,0.0
912,1.62331238803504,0.0
913,0.9991503294938595,0.0
914,1.4376806598194247,0.0
915,1.340313251856794,0.0
916,0.9732299958949178,0.0
917,0.9548003263524786,0.0
918,0.8591247387749607,0.0
919,0.8300903863374579,0.0
920,1.1192803073201152,0.0
921,1.9824390618396566,0.0
922,0.9215573469064942,0.0
923,0.42314288939260497,0.0
924,0.7114165596404601,0.0
925,0.7832982003720201,0.0
926,0.7170132338387684,0.0
927,1.3762388524249165,0.0
928,0.6663932714701807,0.0
929,1.1405297203580924,0.0
930,0.6705136064309686,0.0
931,0.782244351429327,0.0
932,1.6249886672010672,0.0
933,3.464177693811363,0.0
934,4.276196587452395,0.0
935,4.017183417642977,0.0
936,5.039207998464247,0.0
937,4.668993385184173,0.0
938,4.5836667212385285,0.0
939,4.404209472278178,0.0
940,3.6829865128665293,0.0
941,4.054126995715096,0.0
942,3.838360923328064,0.0
943,1.1705727447697047,0.0
944,0.9982372773570549,0.0
945,0.9816564261760857,0.0
946,0.8281066714378358,0.0
